Gene ID,ID
PTPN20,26095
PTPN21,11099
PTPN22,26191
PTPN23,25930
CLEC1A,51267
LOC644554,644554
LOC729968,729968
CLEC1B,51266
LOC729966,729966
TAPT1,202018
GPX2,2877
GPX1,2876
GPX4,2879
GPX3,2878
GPX6,257202
LIX1L,128077
GPX5,2880
GPX8,493869
GPX7,2882
YDJC,150223
WRAP73,49856
DIRC3-AS1,105373877
CLEC2L,154790
CDNF,441549
NDNF,79625
MIR802,768219
CLEC3A,10143
CLEC3B,7123
HIRIP3,8479
LOC105378068,105378068
PTPN18,26469
LOC105378052,105378052
AHNAK2,113146
PTPN11,5781
PTPN12,5782
PTPN13,5783
PTPN14,5784
CLEC2A,387836
CLEC2B,9976
FOLR3,2352
CDO1,1036
FOLR2,2350
CLEC2D,29121
FOLR1,2348
PJVK,494513
CYP4Z1,199974
TMCO1-AS1,100147773
KIFAP3,22920
CDON,50937
MRPS18B,28973
MRPS18A,55168
MRPS18C,51023
MIR4283-1,100422917
MIR4283-2,100422848
CEP57L1,285753
CRYZL1,9946
AURKAIP1,54998
LOC729930,729930
CDS1,1040
SAPCD1-AS1,104413891
TWF2,11344
TWF1,5756
HM13-AS1,100874042
OLMALINC,90271
DPEP2NB,100131303
CYP4X1,260293
CMYA5,202333
PPM1K-DT,105369192
CDR2,1039
CDR1,1038
CDT1,81620
CDSN,1041
FAM66A,100133172
GADD45B,4616
GADD45A,1647
MIR4679-1,100616128
MIR4679-2,100616192
LRP2BP,55805
GADD45G,10912
FAM66E,100132103
FAM66D,100132923
FAM66C,440078
FAM66B,100128890
CDS2,8760
H2AX,3014
HNRNPCL1,343069
MIR17,406952
HNRNPCL2,440563
HNRNPCL3,649330
BGLT3,103344929
HNRNPCL4,101060301
BICDL1,92558
BICDL2,146439
VLDLR,7436
PP2D1,151649
H3-3A,3020
H3-3B,3021
CDV3,55573
MIR28,407020
MIR25,407014
MIR22,407004
MIR21,406991
H2AJ,55766
FBXW7-AS1,102191832
H2AP,25763
MGAT3-AS1,104502417
ACTR3BP2,440888
ACTR3BP5,399746
PTCHD1,139411
CTNNA1,1495
EBLN2,55096
EBLN1,340900
CTNNA3,29119
PTCHD3,374308
CILP2,148113
CTNNA2,1496
PTCHD4,442213
LOC100506207,100506207
GDF10,2662
GDF11,10220
CDX4,1046
CDX2,1045
DMRT1,1761
CDX1,1044
GDF15,9518
DMRT2,10655
DMRT3,58524
POU6F2-AS2,100689074
POU6F2-AS1,100861520
CTNNB1,1499
SERHL2,253190
TTC21B-AS1,100506134
LRRTM4-AS1,101927907
ATP6V0CP3,442211
CDY1,9085
LOC102467081,102467081
LOC100303749,100303749
SLX1B,79008
APLP2,334
APLP1,333
PPP4R3C,139420
SMIM2-AS1,101929212
PPP4R3A,55671
CDYL,9425
PPP4R3B,57223
MPEG1,219972
PHOSPHO1,162466
PHOSPHO2,493911
FOLH1,2346
APLNR,187
SLX1A,548593
MIR32,407036
MIR31,407035
ZFP36L2,678
ZFP36L1,677
MYCNOS,10408
EP400,57634
PPP4R1L,55370
B4GALT2,8704
B4GALT3,8703
B4GALT1,2683
MIR98,407054
PKD2,5311
MIR96,407053
PKD1,5310
MIR95,407052
MIR93,407050
CKS1B,1163
CYP4V2,285440
LOC101928618,101928618
MYCNUT,103752554
KLF10,7071
KLF11,8462
KLF12,11278
KLF13,51621
LOC101928622,101928622
LOC101928627,101928627
TWNK,56652
LOC101928626,101928626
KLF18,105378952
KLF14,136259
KLF15,28999
KLF16,83855
KLF17,128209
SSR4P1,728039
B4GALT6,9331
B4GALT7,11285
ZNF30-AS1,102723513
CILK1,22858
B4GALT4,8702
B4GALT5,9334
ZNF197,10168
ZNF195,7748
TM2D2,83877
TM2D1,83941
TM2D3,80213
IWS1,55677
RMND5B,64777
RMND5A,64795
LOC100506281,100506281
ZNF71-SMIM17,114818278
LARS2-AS1,100885795
LEKR1,389170
ZNF189,7743
ZNF185,7739
ZNF184,7738
ZNF182,7569
ZNF181,339318
THSD4-AS2,101929173
ZNF180,7733
THSD4-AS1,101929196
LOC100506274,100506274
H3-5,440093
H3-4,8290
PIK3IP1,113791
LOC100506271,100506271
KRT16P3,644945
KRT16P2,400578
KRT16P1,729252
CRHBP,1393
TTTY17C,474152
LURAP1L,286343
TTTY17B,474151
TTTY17A,252949
GSTK1,373156
INSYN1,388135
ORAI3,93129
ORAI2,80228
AGTR1,185
ORAI1,84876
AGTR2,186
SHMT2,6472
SHMT1,6470
B3GLCT,145173
PLBD1-AS1,101928290
RDH12,145226
RDH11,51109
RDH10,157506
RDH16,8608
RDH14,57665
RDH13,112724
GSTM4,2948
GSTM3,2947
GSTM2,2946
GSTM1,2944
NEBL,10529
TMEM254-AS1,219347
LOC606724,606724
CYP2G1P,22952
PKIB,5570
PKIA,5569
L1TD1,54596
PKIG,11142
ARHGAP22-IT1,100689073
GSTM5,2949
GTF2H2C,728340
KCNC1,3746
KCNC2,3747
KCNC3,3748
KCNC4,3749
LOC283683,283683
NPAP1,23742
GLT1D1,144423
ZNF32-AS2,414208
NEFL,4747
ZNF32-AS3,414201
NEFM,4741
FOXO6-AS1,101929901
NEFH,4744
ZNF32-AS1,414197
KCND1,3750
KCND2,3751
GSTO2,119391
KCND3,3752
GSTO1,9446
EIF1B-AS1,440952
GTF2H2B,653238
PKN3,29941
SYNPO2,171024
KCNA1,3736
GSTP1,2950
PTAFR,5724
KCNA2,3737
ADAM22,53616
KCNA3,3738
ADAM21,8747
KCNA4,3739
ADAM20,8748
KCNA5,3741
KCNA6,3742
KCNA7,3743
SDAD1,55153
ADAM29,11086
ADAM28,10863
ADAM23,8745
PKLR,5313
KCNB1,3745
KCNB2,9312
KIAA2012,100652824
ADAM33,80332
ADAM32,203102
KIAA2013,90231
ADAM30,11085
MAP2K4P1,139201
ADAM3B,1596
MITD1,129531
ADAM3A,1587
PKN2,5586
PKN1,5585
KCNG1,3755
KCNG2,26251
KCNG3,170850
KCNG4,93107
RASL11B,65997
RASL11A,387496
GOLIM4,27333
LOC100289473,100289473
POTEM,641455
POFUT2,23275
PTAR1,375743
POTEH,23784
POFUT1,23509
POTEI,653269
POTEJ,653781
POTED,317754
TNFRSF8,943
POTEE,445582
NEK1,4750
POTEF,728378
NEK2,4751
POTEG,404785
NEK3,4752
TNFRSF4,7293
POTEA,340441
IATPR,101929447
POTEB,100996331
POTEC,388468
KCNH1,3756
PIAS4,51588
KCNH2,3757
PIAS3,10401
KCNH3,23416
KCNH4,23415
KCNH5,27133
DGAT2,84649
KCNH6,81033
DGAT1,8694
KCNH7,90134
KCNH8,131096
C21ORF58,54058
NEAT1,283131
PIAS2,9063
PIAS1,8554
LOC102723692,102723692
LENEP,55891
LENG1,79165
NPAS4,266743
DMTF1,9988
PKP2,5318
PKP1,5317
PKP4,8502
PKP3,11187
MIR210HG,100506211
C21ORF62,56245
LOC100505716,100505716
LOC100505715,100505715
KCNE1,3753
KCNE2,9992
KCNE3,10008
KCNE4,23704
ZC4H2,55906
KCNE5,23630
GSTT4,25774
LOC100289495,100289495
GSTT2,2953
GSTT1,2952
NPAS1,4861
NPAS2,4862
CCDC144A,9720
NPAS3,64067
NEK8,284086
NEK9,91754
KCNF1,3754
SDF2L1,23753
RASL10A,10633
NEK4,6787
RASL10B,91608
NEK5,341676
TNFRSF9,3604
NEK6,10783
LOC401478,401478
NEK7,140609
CSNK1G2-AS1,255193
DRAP1,10589
CELP,1057
MNAT1,4331
SLC49A4,84925
SLC49A3,84179
KCNK5,8645
PIWIL2,55124
BCAR3,8412
KCNK6,9424
PIWIL1,9271
ALAS2,212
LOC100505736,100505736
KCNK7,10089
PIWIL4,143689
ALAS1,211
PIWIL3,440822
BCAR4,400500
MIR570HG,440993
ONECUT2,9480
KCNK9,51305
ONECUT3,390874
ONECUT1,3175
NENF,29937
TNFSF13B,10673
C21ORF91,54149
NEO1,4756
BCAS2,10286
BCAS1,8537
BCAS4,55653
BCAS3,54828
PIANP,196500
CCDC183-AS1,100131193
LOC102723655,102723655
NEMF,9147
BCAT1,586
BCAT2,587
LRTM2,654429
LRTM1,57408
LENG9,94059
LENG8,114823
U2AF1,7307
KCNH7-AS1,101929570
DRAM1,55332
AWAT1,158833
U2AF2,11338
LOC102723665,102723665
AWAT2,158835
DRAM2,128338
KCNJ1,3758
KCNJ2,3759
KCNJ3,3760
KCNJ4,3761
KCNJ5,3762
COL26A1,136227
KCNJ6,3763
KCNJ8,3764
KCNJ9,3765
GSTZ1,2954
LOC401442,401442
KCNK1,3775
KCNK2,3776
KCNK3,3777
BCAR1,9564
KCNK4,50801
SLC23A3,151295
SLC23A2,9962
CERK,64781
SLC23A1,9963
CCP110,9738
LOC102723604,102723604
LOC100289511,100289511
TUNAR,100507043
MIR4776-2,100616472
MIR4776-1,100616267
ATXN7L1,222255
ATXN7L2,127002
ATXN7L3,56970
CER1,9350
LIMCH1,22998
GOLPH3L,55204
DRAIC,145837
SOAT1,6646
SOAT2,8435
NINJ2,4815
KCNQ1,3784
NINJ1,4814
KCNQ2,3785
KCNQ3,3786
KCNQ4,9132
KCNQ5,56479
CES3,23491
CES2,8824
CES1,1066
GRB7,2886
CETP,1071
RRAD,6236
ZBTB1,22890
ZBTB5,9925
ZBTB4,57659
ZBTB3,79842
CFAP126,257177
ZBTB2,57621
NEU2,4759
PKHD1,5314
NEU3,10825
NEU4,129807
MRNIP,51149
RRAS,6237
SEPTIN7P9,285961
NEU1,4758
H3C1,8350
KCNN1,3780
H3C3,8352
KCNN2,3781
H3C2,8358
KCNN3,3782
KCNN4,3783
H3C4,8351
H3C7,8968
H3C6,8353
NTNG1,22854
NTNG2,84628
YES1,7525
CPLANE1,65250
CPLANE2,79363
ZBTB9,221504
NET1,10276
ZBTB6,10773
OR4D11,219986
FAM30A,9834
OR4D10,390197
GRB2,2885
GRAP,10750
OSBPL10-AS1,100874206
FAM30C,654499
TFB1M,51106
KCNT1,57582
KCNT2,343450
FCER1A,2205
FOCAD-AS1,101929548
EIF5AL1,143244
H3C8,8355
FCER1G,2207
AGTRAP,57085
TFB2M,64216
PHACTR2-AS1,285740
KCNU1,157855
PITPNM1,9600
PITPNM3,83394
PITPNM2,57605
FAM193B,54540
FAM32A,26017
FAM193A,8603
SSNA1,8636
NEXN,91624
DPPA2P3,100128023
ZFX-AS1,100873922
LOC105375075,105375075
LOC440982,440982
KRT87P,85349
KLHL1,57626
KLHL2,11275
KLHL3,26249
KLHL4,56062
KCNRG,283518
CFAP157,286207
MIR450A1,554214
MIR450A2,574505
KLHL9,55958
ETAA1,54465
TFAP4,7023
KLHL5,51088
KCNS1,3787
KLHL6,89857
KCNS2,3788
KLHL7,55975
KCNS3,3790
KLHL8,57563
CFAP161,161502
ANP32AP1,723972
PTPRD-AS1,101929407
PLAT,5327
PLB1,151056
TXN2,25828
PLAU,5328
RXYLT1,10329
CARD10,29775
ADAM11,4185
ADAM10,102
ADAM19,8728
ADAM18,8749
ADAM17,6868
BRMS1,25855
ADAM15,8751
CARD19,84270
ADAM12,8038
CARD18,59082
PLAA,9373
CARD16,114769
CARD14,79092
CARD11,84433
PLD5,200150
PLD4,122618
PLD6,201164
PLD1,5337
PLD3,23646
PLD2,5338
NME1-NME2,654364
GRK1,6011
KCNV1,27012
GRK3,157
KCNV2,169522
GRK2,156
GRK5,2869
GRK4,2868
ELDR,102725541
GRK7,131890
GRK6,2870
SPATA31A1,647060
PIBF1,10464
SPATA31A6,389730
SPATA31A7,26165
SPATA31A5,727905
SPATA31A3,727830
FAM199X,139231
MIR3670-1,100500910
MIR3670-2,100846994
RPS6KA2-AS1,100861523
SPINK13,153218
MIR3670-3,103504726
MIR3670-4,103504740
SPINK14,408187
MAPK10-AS1,101929064
ZMYND15,84225
ZMYND19,116225
PLEK,5341
GRM1,2911
PITPNC1,26207
GRM3,2913
GRM2,2912
MIR3945HG,731424
GRM5,2915
GRM4,2914
GRM7,2917
GRM6,2916
GRM8,2918
SPATA31C2,645961
MYBL2,4605
SPATA31C1,441452
MYBL1,4603
SEPTIN7P2,641977
CFAP100,348807
ELF1,1997
ELF2,1998
LOC105377621,105377621
ELF3,1999
GFOD1,54438
ELF4,2000
LOC105377623,105377623
ELF5,2001
MIR4536-2,100847061
MIR4536-1,100616155
GFOD2,81577
SPATA31D3,389762
SPATA31D4,389761
SPATA31D1,389763
ZMYND10,51364
ZMYND11,10771
ZMYND12,84217
PLEC,5339
KRT17P2,339241
KRT17P1,147228
RRN3,54700
FBXL21P,26223
KRT17P5,339240
LOC105377651,105377651
SPATA31E1,286234
RRM1,6240
RRM2,6241
REREP3,646396
LOC90246,90246
HS3ST5,222537
HS3ST6,64711
HS3ST4,9951
HS3ST1,9957
CFC1,55997
HS3ST2,9956
VPS29,51699
FRMPD3,84443
FRMPD4,9758
FRMPD1,22844
RRP1,8568
FRMPD2,143162
GRPR,2925
ELK1,2002
RRP8,23378
RRP9,9136
ELK3,2004
ELK4,2005
ALCAM,214
VPS35,55737
VPS36,51028
VPS39,23339
VPS18,57617
H3P4,106479023
H3P6,440926
KRTAP4-12,83755
KRTAP4-11,653240
DLX6-AS1,285987
TARS2,80222
TARS3,123283
ASB15-AS1,102724555
TARS1,6897
VPS25,84313
VPS28,51160
RNF216P1,441191
PLEKHA8P1,51054
HOXA10-HOXA9,100534589
RRS1,23212
ST3GAL4,6484
VPS11,55823
ST3GAL5,8869
ST3GAL6,10402
HOXA11-AS,221883
TRIM49D2,729384
TRIM49D1,399939
ST3GAL1,6482
ST3GAL2,6483
ST3GAL3,6487
VPS16,64601
LRRC37A3,374819
PLK4,10733
LRRC37A2,474170
NFE2,4778
ARL14EP,120534
PLK3,1263
NFE4,58160
PLK5,126520
APOOL,139322
GTF2IRD2,84163
PLK2,10769
PLK1,5347
FAM170B-AS1,100506733
KLF3-AS1,79667
ELL2,22936
ELL3,80237
DEFT1P,170949
GTF2IRD1,9569
BPIFC,254240
RSPH10B,222967
RMDN2-AS1,101410544
DGUOK-AS1,100874048
ELOA,6924
ELOB,6923
ELOC,6921
RPS6KL1,83694
EXOC8,149371
EXOC7,23265
PLLP,51090
EXOC4,60412
EXOC3,11336
EXOC6,54536
EXOC5,10640
EXOC2,55770
EXOC1,55763
NFIX,4784
PRUNE2,158471
PRUNE1,58497
METTL21A,151194
APOL5,80831
APOL4,80832
METTL21C,196541
APOL6,80830
APOL1,8542
APOL3,80833
APOL2,23780
DIO2-AS1,100628307
RFLNB,359845
ELP1,8518
ELP2,55250
ELP3,55140
ELP4,26610
MIR4524A,100616316
ELP5,23587
MIR4524B,100847008
ELP6,54859
RFLNA,144347
NFIA,4774
NFIB,4781
NFIC,4782
PLP1,5354
PTENP1-AS,101243555
HAO2-IT1,100874270
PLP2,5355
H3Y1,391769
H3Y2,340096
LOC401324,401324
LCLAT1,253558
THG1L,54974
PODNL1,79883
LOC100422781,100422781
CFL2,1073
CFL1,1072
PLS3,5358
IL13RA2,3598
IL13RA1,3597
PLS1,5357
KCMF1,56888
COL27A1,85301
FKBPL,63943
MIRLET7I,406891
LOC439933,439933
MIRLET7G,406890
LEMD3,23592
MIRLET7D,406886
LEMD2,221496
MIRLET7E,406887
LEMD1,93273
MIRLET7B,406884
MIRLET7C,406885
TOM1L1,10040
TOM1L2,146691
OBSCN,84033
LOC440910,440910
FKBP8,23770
FKBP7,51661
FKBP9,11328
FKBP4,2288
FKBP3,2287
FKBP6,8468
FKBP5,2289
FKBP2,2286
LOC283788,283788
KCNQ1-AS1,338653
PLTP,5360
LOC401357,401357
LOC100419170,100419170
PGPEP1L,145814
SLC48A1,55652
ZC3H4,23211
ZC3H3,23144
ZC3H8,84524
ZC3H6,376940
LOC102723769,102723769
VPS72,6944
EVI5L,115704
LOC283731,283731
APOA2,336
LOC100289561,100289561
APOA1,335
APOA4,337
APOA5,116519
PLUT,100861550
HDAC4,9759
HDAC5,10014
CEBPA,1050
HDAC2,3066
CEBPB,1051
HDAC3,8841
CEBPD,1052
HDAC1,3065
CEBPE,1053
VPS4B,9525
CEBPG,1054
VPS4A,27183
TULP4,56995
TULP3,7289
TULP2,7288
TULP1,7287
HDAC8,55869
HDAC9,9734
HDAC6,10013
HDAC7,51564
NFS1,9054
HECTD1,25831
HECTD2,143279
VPS51,738
HECTD3,79654
VPS50,55610
HECTD4,283450
VPS53,55275
VPS52,6293
XIRP1,165904
LOC401312,401312
XIRP2,129446
VPS54,51542
MGME1,92667
APOC4,346
APOC3,345
APOBR,55911
LOC100289580,100289580
EVI2A,2123
APOC2,344
APOC1,341
VPS41,27072
MAP3K14-AS1,100133991
CEBPZ,10153
VPS45,11311
EVI2B,2124
DCAF4L1,285429
MISP3,113230
DCAF4L2,138009
NUDT4P2,170688
NIPAL4,348938
NFU1,27247
RPS6KA4,8986
FLG-AS1,339400
RPS6KA3,6197
RPS6KA6,27330
RPS6KA5,9252
FBXO3-DT,101928440
NIPAL1,152519
NIPAL2,79815
RPS6KA2,6196
BFSP2-AS1,85003
NIPAL3,57185
RPS6KA1,6195
H4C2,8366
GSC2,2928
H4C1,8359
H4C4,8360
H4C3,8364
H4C6,8361
FAM41C,284593
H4C5,8367
C17ORF49,124944
DPP4-DT,100131604
TWSG1,57045
AA06,100506677
GSAP,54103
OBSL1,23363
CFTR,1080
SLC22A4,6583
SPRR2E,6704
SLC22A3,6581
SPRR2F,6705
SLC22A6,9356
SPRR2G,6706
SLC22A5,6584
SLC22A2,6582
SLC22A1,6580
CRHR1,1394
CRHR2,1395
LOC100289656,100289656
GSE1,23199
FAM43A,131583
FAM43B,163933
SPRR2A,6700
SPRR2B,6701
ARGLU1,55082
SPRR2C,6702
LOC100505555,100505555
SPRR2D,6703
H4C8,8365
H4C7,8369
H4C9,8294
ZHX1-C8ORF76,100533106
LOC102723753,102723753
MPHOSPH10,10199
LOC440895,440895
SLC22A8,9376
TECPR2,9895
SLC22A7,10864
SPRR1A,6698
TECPR1,25851
SPRR1B,6699
SLC22A9,114571
C17ORF78,284099
C17ORF75,64149
RSF1,51773
GSG1,83445
LL22NC03-63E9.3,648691
C17ORF80,55028
TYK2,7297
GSEC,399972
CFAP299,255119
MTSS1,9788
MTSS2,92154
NFX1,4799
LOC105375166,105375166
LOC401261,401261
CALML3-AS1,100132159
MEGF6,1953
FAM47C,442444
FAM47A,158724
C17ORF58,284018
FAM47B,170062
TYMS,7298
TYMP,1890
C17ORF50,146853
CFAP298,56683
LOC102723704,102723704
MIR7515,102466235
LOC102723701,102723701
EMC1,23065
EMC2,9694
SUSD4,55061
EMC3,55831
SUSD3,203328
EMC4,51234
SUSD6,9766
FAM47E,100129583
SUSD5,26032
EMC6,83460
EMC7,56851
EMC8,10328
LOC102723709,102723709
EMC9,51016
SLURP2,432355
C17ORF67,339210
NFYA,4800
NFYB,4801
SUSD2,56241
NFYC,4802
SUSD1,64420
SLURP1,57152
LOC102723713,102723713
GSTA5,221357
GSTA4,2941
LRRN4CL,221091
GSTA3,2940
GSTA2,2939
GSTA1,2938
MEGF8,1954
MEGF9,1955
NDST1-AS1,102546298
SPPL2C,162540
SPPL2B,56928
SPPL2A,84888
ROGDI,79641
PMCH,5367
RCAN3AS,100750325
PAIP2B,400961
EME1,146956
EME2,197342
LOC105375131,105375131
GBAP1,2630
POSTN,10631
TRPC4AP,26133
EMCN,51705
MYADM,91663
C17ORF99,100141515
PMEL,6490
C17ORF97,400566
ISYNA1,51477
C17ORF98,388381
GSTCD,79807
PMF1,11243
RSKR,124923
EMG1,10436
TASOR,23272
TASP1,55617
MMADHC-DT,101929231
SLC66A1L,152078
DIAPH1,1729
DIAPH2,1730
DIAPH3,81624
PXMP2,5827
PXMP4,11264
COLGALT2,23127
CGB8,94115
CGB7,94027
CGB5,93659
CGAS,115004
CGB3,1082
CGB2,114336
CGB1,114335
NTMT1,28989
LOC105377752,105377752
COLGALT1,79709
MIR941-5,103504732
OXSR1,9943
MIR941-3,100126352
MIR941-4,100126330
MIR941-1,100126329
MIR941-2,100126339
SLC25A51P4,494141
CFAP221,200373
SLC25A51P1,442229
DTHD1,401124
NDUFV2-AS1,101927275
CFAP206,154313
LOC105375115,105375115
PDE11A,50940
RPS6KC1,26750
LOC105377777,105377777
TYW1,55253
PDSS2,57107
PDSS1,23590
ATXN8OS,6315
ATP13A1,57130
PDE10A,10846
RPS6KB1,6198
RPS6KB2,6199
ATP13A4,84239
ATP13A5,344905
ATP13A2,23400
LOC105377763,105377763
ATP13A3,79572
SCAMP5,192683
LACTB,114294
SCAMP4,113178
CYP2D7,1564
CYP2D6,1565
IGLON5,402665
MIRLET7BHG,400931
TYW5,129450
TYW3,127253
NGDN,25983
FIBCD1,84929
SCAMP1,9522
HSPG2,3339
EML1,2009
SCAMP3,10067
EML2,24139
SCAMP2,10066
EML3,256364
EML4,27436
EML5,161436
EML6,400954
PRKAR1B,5575
PRKAR1A,5573
RBCK1,10616
NGEF,25791
LOC100131257,100131257
SHOX2,6474
AAAS,8086
RBPMS-AS1,100128750
GRIN2A,2903
HSPH1,10808
CYP2B6,1555
PRKAR2B,5577
LOC105377975,105377975
PRKAR2A,5576
RSU1,6251
EXPH5,23086
NGFR,4804
GLYATL3,389396
HTATSF1P2,401233
GLYATL2,219970
C11ORF21,29125
GLYATL1,92292
PMM1,5372
PMM2,5373
GRIN2C,2905
GRIN2B,2904
GRIN2D,2906
LOC105377967,105377967
CYP2C9,1559
CYP2C8,1558
GRIN3B,116444
GRIN3A,116443
C11ORF16,56673
PARGP1,728407
LACRT,90070
LAD1,3898
AACS,65985
NIPBL,25836
APPL2,55198
DIO3OS,64150
C11ORF24,53838
APPL1,26060
DLGAP2-AS1,100507435
C11ORF42,160298
CCDC162P,221262
NIPA1,123606
EMP1,2012
EMP2,2013
NIPA2,81614
EMP3,2014
LOC102723493,102723493
FAHD2A,51011
FAHD2B,151313
MCF2L-AS1,100289410
PICK1,9463
PMP2,5375
C11ORF52,91894
DPY19L1P1,100129460
C11ORF54,28970
TOB2P1,222699
DPY19L1P2,102724668
MYCT1,80177
FGF14-AS2,283481
FGF14-AS1,100874081
PMS2,5395
CYP2F1,1572
PMS1,5378
C11ORF65,160140
GSX1,219409
AADAT,51166
GSX2,170825
LOC105377924,105377924
AADAC,13
RIMBP2,23504
RIMBP3,85376
C11ORF58,10944
HDDC2,51020
UBE2D4,51619
FAM13B,51306
FAM13C,220965
UBE2D2,7322
UBE2D3,7323
C11ORF71,54494
FAM13A,10144
PTPRVP,148713
UBE2D1,7321
LOC100289230,100289230
LOC112694756,112694756
HDDC3,374659
SNAR-G1,100126780
SNAR-G2,100170228
PMPCB,9512
PMPCA,23203
C11ORF68,83638
C11ORF87,399947
LAG3,3902
C11ORF86,254439
C11ORF80,79703
UBE2E3,10477
UBE2E1,7324
UBE2E2,7325
EMSY,56946
C11ORF96,387763
C11ORF98,102288414
C11ORF97,643037
FBLIM1,54751
C11ORF91,100131378
C11ORF94,143678
TNFRSF11B,4982
NTPCR,84284
TNFRSF11A,8792
SOCS2,8835
SOCS3,9021
SOCS1,8651
PMVK,10654
SOCS6,9306
SOCS7,30837
SOCS4,122809
SOCS5,9655
COL28A1,340267
BRPF1,7862
BRPF3,27154
GFPT2,9945
GFPT1,2673
TNFRSF10C,8794
BCDIN3D,144233
TNFRSF10B,8795
TNFRSF10A,8797
TNFRSF10D,8793
TFCP2,7024
ANXA2P1,303
AAK1,22848
NPHP3-ACAD11,100532724
ANXA2P3,305
ANXA2P2,304
MYD88,4615
DRAXIN,374946
ST6GALNAC1,55808
ST6GALNAC2,10610
MTVR2,246754
ATRAID,51374
MRPL4,51073
NGRN,51335
MRPL3,11222
MRPL2,51069
MRPL1,65008
COL1A2-AS1,101927525
ADGRF5-AS1,101926962
DGCR8,54487
MRPL9,65005
DGCR6,8214
DGCR5,26220
SLFN12L,100506736
EID2B,126272
DGCR2,9993
PTCRA,171558
EMX1,2016
EMX2,2018
LOC339166,339166
RAD23A,5886
RAD23B,5887
CYP2A7,1549
CYP2A6,1548
IL1RAPL2,26280
IL1RAPL1,11141
ST6GALNAC3,256435
ST6GALNAC4,27090
ST6GALNAC5,81849
ST6GALNAC6,30815
SLC47A2,146802
SLC47A1,55244
FAM24B-CUZD1,100533195
LOC102723427,102723427
CECR2,27443
CECR3,27442
PTPRZ1,5803
CECR7,100130418
AAMP,14
BAIAP2,10458
BAIAP3,8938
C1ORF167-AS1,102724659
LOC102723439,102723439
LOC728989,728989
VIPAS39,63894
LOC100505502,100505502
RTCA,8634
RTCB,51493
UBE2L6,9246
UBE2L5,171222
UBE2L3,7332
ENTPD1,953
ENTPD2,954
ENTPD3,956
ENTPD4,9583
ENTPD5,957
ENTPD6,955
SYNPR-AS1,100874016
ENTPD7,57089
ENTPD8,377841
VWA5B2,90113
VWA5B1,127731
ASRGL1,80150
LAP3,51056
RTF2,51507
RTF1,23168
AARD,441376
UBE2J2,118424
UBE2J1,51465
ERC2-IT1,711
SPATA5L1,79029
AAR2,25980
BCAR3-AS1,100129046
PGM5P3-AS1,101929127
WAPL,23063
LINGO1-AS1,253044
LINGO1-AS2,101929478
TNFRSF13B,23495
SNAR-C3,100170226
AATK,9625
SNAR-C2,100170218
SNAR-C5,100170223
SNAR-C4,100170219
TNFRSF13C,115650
WASL,8976
IER3IP1,51124
AATF,26574
MYDGF,56005
IMMP2L,83943
SNAR-C1,100170225
ENC1,8507
FAM170B,170370
FAM170A,340069
COL5A1-AS1,414316
AASS,10157
LOC105375297,105375297
KBTBD11-OT1,104266957
TNFRSF12A,51330
LOC101928902,101928902
SNAR-B2,100170217
SNAR-B1,100170224
MRPS2,51116
MRPS7,51081
MRPS6,64968
MRPS5,64969
LAT2,7462
ENAH,55740
IMMP1L,196294
MRPS9,64965
ENAM,10117
SNAR-A9,100169955
SNAR-A8,100169958
PNCK,139728
LOC101928911,101928911
SNAR-A1,100126798
GREB1L,80000
NEDD9,4739
FAAP24,91442
NEDD8,4738
SNAR-A3,100169951
CRIP2,1397
SNAR-A2,100126799
CRIP3,401262
SNAR-A5,100169952
SNAR-A4,100169956
FAAP20,199990
CRIP1,1396
SNAR-A7,100169953
SNAR-A6,100169957
ARVCF,421
FAM172A,83989
SCAND1,51282
NPDC1,56654
YIPF1,54432
YIPF2,78992
YIPF3,25844
LOC101928924,101928924
YIPF4,84272
YIPF5,81555
KLK13,26085
LINC01297-DUXAP10-NBEAP6,115801414
DHX33-DT,105371506
HUWE1,10075
CRIPT,9419
KLK14,43847
KLK15,55554
UBE2G1,7326
UBE2G2,7327
KLK10,5655
KLK11,11012
KLK12,43849
NEDD1,121441
GRIK1-AS2,100379661
GRIK1-AS1,642976
NEDD4,4734
YIPF6,286451
YIPF7,285525
FAM171B,165215
LOC101928932,101928932
SH3GL3,6457
RTL1,388015
RTKN,6242
LOC101928936,101928936
BCCIP,56647
RTL9,57529
OGDHL,55753
RTL6,84247
CFAP300,85016
RTL4,340595
RTL5,340526
RTL3,203430
FAM174C,55009
FAM174B,400451
NPAS2-AS1,101927142
FAM174A,345757
LOC101928937,101928937
SH3GL2,6456
SH3GL1,6455
LOC101928940,101928940
LAX1,54900
UBE2V2,7336
UBE2V1,7335
KRT19P2,160313
RTN2,6253
RTN3,10313
RTN1,6252
CHAT,1103
RTN4,57142
ENHO,375704
HOMER3-AS1,102724360
CHAD,1101
MIR9851,113218494
CRIM1,51232
LAYN,143903
LOC101928961,101928961
PGM5P2,595135
PGM5P4,729468
RTP4,64108
RTP5,285093
RTP2,344892
RTP3,83597
RTP1,132112
CHD9,80205
CHD8,57680
LOC101928977,101928977
CHD7,55636
CHD6,84181
CHD5,26038
CHD4,1108
CHD3,1107
CHD2,1106
CHD1,1105
PIDD1,55367
LOC105377879,105377879
FAM178B,51252
UBE2Q1,55585
UBE2Q2,92912
